0.00000000	0.00000000	0.00000000
0.00000000	0.12693304	0.00000000
0.00000000	0.25386607	0.00000000
0.00000000	0.38079911	0.00000000
0.00000000	0.50773215	0.00000000
0.00000000	0.63466518	0.00000000
0.00000000	0.76159822	0.00000000
0.00000000	0.88853126	0.00000000
0.00000000	1.01546429	0.00000000
0.00000000	1.14239733	0.00000000
0.00000000	1.26933037	0.00000000
0.00000000	1.39626340	0.00000000
0.00000000	1.52319644	0.00000000
0.00000000	1.65012947	-0.00000000
0.00000000	1.77706251	-0.00000000
0.00000000	1.90399555	-0.00000000
0.00000000	2.03092858	-0.00000000
0.00000000	2.15786162	-0.00000000
0.00000000	2.28479466	-0.00000000
0.00000000	2.41172769	-0.00000000
0.00000000	2.53866073	-0.00000000
0.00000000	2.66559377	-0.00000000
0.00000000	2.79252680	-0.00000000
0.00000000	2.91945984	-0.00000000
0.00000000	3.04639288	-0.00000000
0.00000000	3.17332591	-0.00000000
0.00000000	3.30025895	-0.00000000
0.00000000	3.42719199	-0.00000000
0.00000000	3.55412502	-0.00000000
0.00000000	3.68105806	-0.00000000
0.00000000	3.80799110	-0.00000000
0.00000000	3.93492413	-0.00000000
0.00000000	4.06185717	-0.00000000
0.00000000	4.18879020	-0.00000000
0.00000000	4.31572324	-0.00000000
0.00000000	4.44265628	-0.00000000
0.00000000	4.56958931	-0.00000000
0.00000000	4.69652235	-0.00000000
0.00000000	4.82345539	0.00000000
0.00000000	4.95038842	0.00000000
0.00000000	5.07732146	0.00000000
0.00000000	5.20425450	0.00000000
0.00000000	5.33118753	0.00000000
0.00000000	5.45812057	0.00000000
0.00000000	5.58505361	0.00000000
0.00000000	5.71198664	0.00000000
0.00000000	5.83891968	0.00000000
0.00000000	5.96585272	0.00000000
0.00000000	6.09278575	0.00000000
0.00000000	6.21971879	0.00000000
0.00000000	6.34665183	0.00000000
0.00000000	6.47358486	0.00000000
0.00000000	6.60051790	0.00000000
0.00000000	6.72745093	0.00000000
0.00000000	6.85438397	0.00000000
0.00000000	6.98131701	0.00000000
0.00000000	7.10825004	0.00000000
0.00000000	7.23518308	0.00000000
0.00000000	7.36211612	0.00000000
0.00000000	7.48904915	0.00000000
0.00000000	7.61598219	0.00000000
0.00000000	7.74291523	0.00000000
0.00000000	7.86984826	-0.00000000
0.00000000	7.99678130	-0.00000000
0.00000000	8.12371434	-0.00000000
0.00000000	8.25064737	-0.00000000
0.00000000	8.37758041	-0.00000000
0.00000000	8.50451345	-0.00000000
0.00000000	8.63144648	-0.00000000
0.00000000	8.75837952	-0.00000000
0.00000000	8.88531256	-0.00000000
0.00000000	9.01224559	-0.00000000
0.00000000	9.13917863	-0.00000000
0.00000000	9.26611167	-0.00000000
0.00000000	9.39304470	-0.00000000
0.00000000	9.51997774	-0.00000000
0.00000000	9.64691077	-0.00000000
0.00000000	9.77384381	-0.00000000
0.00000000	9.90077685	-0.00000000
0.00000000	10.02770988	-0.00000000
0.00000000	10.15464292	-0.00000000
0.00000000	10.28157596	-0.00000000
0.00000000	10.40850899	-0.00000000
0.00000000	10.53544203	-0.00000000
0.00000000	10.66237507	-0.00000000
0.00000000	10.78930810	-0.00000000
0.00000000	10.91624114	-0.00000000
0.00000000	11.04317418	0.00000000
0.00000000	11.17010721	0.00000000
0.00000000	11.29704025	0.00000000
0.00000000	11.42397329	0.00000000
0.00000000	11.55090632	0.00000000
0.00000000	11.67783936	0.00000000
0.00000000	11.80477240	0.00000000
0.00000000	11.93170543	0.00000000
0.00000000	12.05863847	0.00000000
0.00000000	12.18557150	0.00000000
0.00000000	12.31250454	0.00000000
0.00000000	12.43943758	0.00000000
0.00000000	12.56637061	0.00000000

0.12693304	0.00000000	0.12659245
0.12693304	0.12693304	0.12557399
0.12693304	0.25386607	0.12253500
0.12693304	0.38079911	0.11752437
0.12693304	0.50773215	0.11062274
0.12693304	0.63466518	0.10194114
0.12693304	0.76159822	0.09161927
0.12693304	0.88853126	0.07982321
0.12693304	1.01546429	0.06674277
0.12693304	1.14239733	0.05258841
0.12693304	1.26933037	0.03758788
0.12693304	1.39626340	0.02198255
0.12693304	1.52319644	0.00602351
0.12693304	1.65012947	-0.01003245
0.12693304	1.77706251	-0.02592698
0.12693304	1.90399555	-0.04140434
0.12693304	2.03092858	-0.05621548
0.12693304	2.15786162	-0.07012210
0.12693304	2.28479466	-0.08290043
0.12693304	2.41172769	-0.09434486
0.12693304	2.53866073	-0.10427124
0.12693304	2.66559377	-0.11251986
0.12693304	2.79252680	-0.11895799
0.12693304	2.91945984	-0.12348205
0.12693304	3.04639288	-0.12601923
0.12693304	3.17332591	-0.12652872
0.12693304	3.30025895	-0.12500231
0.12693304	3.42719199	-0.12146457
0.12693304	3.55412502	-0.11597242
0.12693304	3.68105806	-0.10861423
0.12693304	3.80799110	-0.09950839
0.12693304	3.93492413	-0.08880143
0.12693304	4.06185717	-0.07666562
0.12693304	4.18879020	-0.06329623
0.12693304	4.31572324	-0.04890838
0.12693304	4.44265628	-0.03373357
0.12693304	4.56958931	-0.01801598
0.12693304	4.69652235	-0.00200851
0.12693304	4.82345539	0.01403128
0.12693304	4.95038842	0.02984530
0.12693304	5.07732146	0.04517910
0.12693304	5.20425450	0.05978595
0.12693304	5.33118753	0.07343083
0.12693304	5.45812057	0.08589417
0.12693304	5.58505361	0.09697545
0.12693304	5.71198664	0.10649635
0.12693304	5.83891968	0.11430369
0.12693304	5.96585272	0.12027183
0.12693304	6.09278575	0.12430476
0.12693304	6.21971879	0.12633758
0.12693304	6.34665183	0.12633758
0.12693304	6.47358486	0.12430476
0.12693304	6.60051790	0.12027183
0.12693304	6.72745093	0.11430369
0.12693304	6.85438397	0.10649635
0.12693304	6.98131701	0.09697545
0.12693304	7.10825004	0.08589417
0.12693304	7.23518308	0.07343083
0.12693304	7.36211612	0.05978595
0.12693304	7.48904915	0.04517910
0.12693304	7.61598219	0.02984530
0.12693304	7.74291523	0.01403128
0.12693304	7.86984826	-0.00200851
0.12693304	7.99678130	-0.01801598
0.12693304	8.12371434	-0.03373357
0.12693304	8.25064737	-0.04890838
0.12693304	8.37758041	-0.06329623
0.12693304	8.50451345	-0.07666562
0.12693304	8.63144648	-0.08880143
0.12693304	8.75837952	-0.09950839
0.12693304	8.88531256	-0.10861423
0.12693304	9.01224559	-0.11597242
0.12693304	9.13917863	-0.12146457
0.12693304	9.26611167	-0.12500231
0.12693304	9.39304470	-0.12652872
0.12693304	9.51997774	-0.12601923
0.12693304	9.64691077	-0.12348205
0.12693304	9.77384381	-0.11895799
0.12693304	9.90077685	-0.11251986
0.12693304	10.02770988	-0.10427124
0.12693304	10.15464292	-0.09434486
0.12693304	10.28157596	-0.08290043
0.12693304	10.40850899	-0.07012210
0.12693304	10.53544203	-0.05621548
0.12693304	10.66237507	-0.04140434
0.12693304	10.78930810	-0.02592698
0.12693304	10.91624114	-0.01003245
0.12693304	11.04317418	0.00602351
0.12693304	11.17010721	0.02198255
0.12693304	11.29704025	0.03758788
0.12693304	11.42397329	0.05258841
0.12693304	11.55090632	0.06674277
0.12693304	11.67783936	0.07982321
0.12693304	11.80477240	0.09161927
0.12693304	11.93170543	0.10194114
0.12693304	12.05863847	0.11062274
0.12693304	12.18557150	0.11752437
0.12693304	12.31250454	0.12253500
0.12693304	12.43943758	0.12557399
0.12693304	12.56637061	0.12659245

0.25386607	0.00000000	0.25114799
0.25386607	0.12693304	0.24912745
0.25386607	0.25386607	0.24309837
0.25386607	0.38079911	0.23315774
0.25386607	0.50773215	0.21946551
0.25386607	0.63466518	0.20224200
0.25386607	0.76159822	0.18176435
0.25386607	0.88853126	0.15836203
0.25386607	1.01546429	0.13241161
0.25386607	1.14239733	0.10433064
0.25386607	1.26933037	0.07457095
0.25386607	1.39626340	0.04361139
0.25386607	1.52319644	0.01195010
0.25386607	1.65012947	-0.01990347
0.25386607	1.77706251	-0.05143678
0.25386607	1.90399555	-0.08214246
0.25386607	2.03092858	-0.11152644
0.25386607	2.15786162	-0.13911591
0.25386607	2.28479466	-0.16446696
0.25386607	2.41172769	-0.18717167
0.25386607	2.53866073	-0.20686472
0.25386607	2.66559377	-0.22322923
0.25386607	2.79252680	-0.23600191
0.25386607	2.91945984	-0.24497723
0.25386607	3.04639288	-0.25001077
0.25386607	3.17332591	-0.25102154
0.25386607	3.30025895	-0.24799329
0.25386607	3.42719199	-0.24097473
0.25386607	3.55412502	-0.23007880
0.25386607	3.68105806	-0.21548081
0.25386607	3.80799110	-0.19741565
0.25386607	3.93492413	-0.17617401
0.25386607	4.06185717	-0.15209765
0.25386607	4.18879020	-0.12557399
0.25386607	4.31572324	-0.09702980
0.25386607	4.44265628	-0.06692436
0.25386607	4.56958931	-0.03574209
0.25386607	4.69652235	-0.00398470
0.25386607	4.82345539	0.02783679
0.25386607	4.95038842	0.05921038
0.25386607	5.07732146	0.08963126
0.25386607	5.20425450	0.11860993
0.25386607	5.33118753	0.14568013
0.25386607	5.45812057	0.17040627
0.25386607	5.58505361	0.19239052
0.25386607	5.71198664	0.21127913
0.25386607	5.83891968	0.22676818
0.25386607	5.96585272	0.23860845
0.25386607	6.09278575	0.24660942
0.25386607	6.21971879	0.25064235
0.25386607	6.34665183	0.25064235
0.25386607	6.47358486	0.24660942
0.25386607	6.60051790	0.23860845
0.25386607	6.72745093	0.22676818
0.25386607	6.85438397	0.21127913
0.25386607	6.98131701	0.19239052
0.25386607	7.10825004	0.17040627
0.25386607	7.23518308	0.14568013
0.25386607	7.36211612	0.11860993
0.25386607	7.48904915	0.08963126
0.25386607	7.61598219	0.05921038
0.25386607	7.74291523	0.02783679
0.25386607	7.86984826	-0.00398470
0.25386607	7.99678130	-0.03574209
0.25386607	8.12371434	-0.06692436
0.25386607	8.25064737	-0.09702980
0.25386607	8.37758041	-0.12557399
0.25386607	8.50451345	-0.15209765
0.25386607	8.63144648	-0.17617401
0.25386607	8.75837952	-0.19741565
0.25386607	8.88531256	-0.21548081
0.25386607	9.01224559	-0.23007880
0.25386607	9.13917863	-0.24097473
0.25386607	9.26611167	-0.24799329
0.25386607	9.39304470	-0.25102154
0.25386607	9.51997774	-0.25001077
0.25386607	9.64691077	-0.24497723
0.25386607	9.77384381	-0.23600191
0.25386607	9.90077685	-0.22322923
0.25386607	10.02770988	-0.20686472
0.25386607	10.15464292	-0.18717167
0.25386607	10.28157596	-0.16446696
0.25386607	10.40850899	-0.13911591
0.25386607	10.53544203	-0.11152644
0.25386607	10.66237507	-0.08214246
0.25386607	10.78930810	-0.05143678
0.25386607	10.91624114	-0.01990347
0.25386607	11.04317418	0.01195010
0.25386607	11.17010721	0.04361139
0.25386607	11.29704025	0.07457095
0.25386607	11.42397329	0.10433064
0.25386607	11.55090632	0.13241161
0.25386607	11.67783936	0.15836203
0.25386607	11.80477240	0.18176435
0.25386607	11.93170543	0.20224200
0.25386607	12.05863847	0.21946551
0.25386607	12.18557150	0.23315774
0.25386607	12.31250454	0.24309837
0.25386607	12.43943758	0.24912745
0.25386607	12.56637061	0.25114799

0.38079911	0.00000000	0.37166246
0.38079911	0.12693304	0.36867236
0.38079911	0.25386607	0.35975019
0.38079911	0.38079911	0.34503951
0.38079911	0.50773215	0.32477701
0.38079911	0.63466518	0.29928872
0.38079911	0.76159822	0.26898477
0.38079911	0.88853126	0.23435275
0.38079911	1.01546429	0.19594991
0.38079911	1.14239733	0.15439416
0.38079911	1.26933037	0.11035416
0.38079911	1.39626340	0.06453851
0.38079911	1.52319644	0.01768441
0.38079911	1.65012947	-0.02945423
0.38079911	1.77706251	-0.07611895
0.38079911	1.90399555	-0.12155888
0.38079911	2.03092858	-0.16504289
0.38079911	2.15786162	-0.20587129
0.38079911	2.28479466	-0.24338715
0.38079911	2.41172769	-0.27698682
0.38079911	2.53866073	-0.30612966
0.38079911	2.66559377	-0.33034677
0.38079911	2.79252680	-0.34924847
0.38079911	2.91945984	-0.36253063
0.38079911	3.04639288	-0.36997954
0.38079911	3.17332591	-0.37147534
0.38079911	3.30025895	-0.36699396
0.38079911	3.42719199	-0.35660751
0.38079911	3.55412502	-0.34048312
0.38079911	3.68105806	-0.31888022
0.38079911	3.80799110	-0.29214642
0.38079911	3.93492413	-0.26071188
0.38079911	4.06185717	-0.22508238
0.38079911	4.18879020	-0.18583123
0.38079911	4.31572324	-0.14358998
0.38079911	4.44265628	-0.09903831
0.38079911	4.56958931	-0.05289308
0.38079911	4.69652235	-0.00589678
0.38079911	4.82345539	0.04119440
0.38079911	4.95038842	0.08762274
0.38079911	5.07732146	0.13264121
0.38079911	5.20425450	0.17552543
0.38079911	5.33118753	0.21558538
0.38079911	5.45812057	0.25217647
0.38079911	5.58505361	0.28470996
0.38079911	5.71198664	0.31266235
0.38079911	5.83891968	0.33558389
0.38079911	5.96585272	0.35310576
0.38079911	6.09278575	0.36494603
0.38079911	6.21971879	0.37091418
0.38079911	6.34665183	0.37091418
0.38079911	6.47358486	0.36494603
0.38079911	6.60051790	0.35310576
0.38079911	6.72745093	0.33558389
0.38079911	6.85438397	0.31266235
0.38079911	6.98131701	0.28470996
0.38079911	7.10825004	0.25217647
0.38079911	7.23518308	0.21558538
0.38079911	7.36211612	0.17552543
0.38079911	7.48904915	0.13264121
0.38079911	7.61598219	0.08762274
0.38079911	7.74291523	0.04119440
0.38079911	7.86984826	-0.00589678
0.38079911	7.99678130	-0.05289308
0.38079911	8.12371434	-0.09903831
0.38079911	8.25064737	-0.14358998
0.38079911	8.37758041	-0.18583123
0.38079911	8.50451345	-0.22508238
0.38079911	8.63144648	-0.26071188
0.38079911	8.75837952	-0.29214642
0.38079911	8.88531256	-0.31888022
0.38079911	9.01224559	-0.34048312
0.38079911	9.13917863	-0.35660751
0.38079911	9.26611167	-0.36699396
0.38079911	9.39304470	-0.37147534
0.38079911	9.51997774	-0.36997954
0.38079911	9.64691077	-0.36253063
0.38079911	9.77384381	-0.34924847
0.38079911	9.90077685	-0.33034677
0.38079911	10.02770988	-0.30612966
0.38079911	10.15464292	-0.27698682
0.38079911	10.28157596	-0.24338715
0.38079911	10.40850899	-0.20587129
0.38079911	10.53544203	-0.16504289
0.38079911	10.66237507	-0.12155888
0.38079911	10.78930810	-0.07611895
0.38079911	10.91624114	-0.02945423
0.38079911	11.04317418	0.01768441
0.38079911	11.17010721	0.06453851
0.38079911	11.29704025	0.11035416
0.38079911	11.42397329	0.15439416
0.38079911	11.55090632	0.19594991
0.38079911	11.67783936	0.23435275
0.38079911	11.80477240	0.26898477
0.38079911	11.93170543	0.29928872
0.38079911	12.05863847	0.32477701
0.38079911	12.18557150	0.34503951
0.38079911	12.31250454	0.35975019
0.38079911	12.43943758	0.36867236
0.38079911	12.56637061	0.37166246

0.50773215	0.00000000	0.48619674
0.50773215	0.12693304	0.48228519
0.50773215	0.25386607	0.47061350
0.50773215	0.38079911	0.45136946
0.50773215	0.50773215	0.42486271
0.50773215	0.63466518	0.39151977
0.50773215	0.76159822	0.35187713
0.50773215	0.88853126	0.30657265
0.50773215	1.01546429	0.25633530
0.50773215	1.14239733	0.20197342
0.50773215	1.26933037	0.14436172
0.50773215	1.39626340	0.08442718
0.50773215	1.52319644	0.02313417
0.50773215	1.65012947	-0.03853107
0.50773215	1.77706251	-0.09957633
0.50773215	1.90399555	-0.15901938
0.50773215	2.03092858	-0.21590374
0.50773215	2.15786162	-0.26931413
0.50773215	2.28479466	-0.31839115
0.50773215	2.41172769	-0.36234514
0.50773215	2.53866073	-0.40046887
0.50773215	2.66559377	-0.43214889
0.50773215	2.79252680	-0.45687549
0.50773215	2.91945984	-0.47425078
0.50773215	3.04639288	-0.48399520
0.50773215	3.17332591	-0.48595196
0.50773215	3.30025895	-0.48008956
0.50773215	3.42719199	-0.46650235
0.50773215	3.55412502	-0.44540894
0.50773215	3.68105806	-0.41714874
0.50773215	3.80799110	-0.38217645
0.50773215	3.93492413	-0.34105480
0.50773215	4.06185717	-0.29444545
0.50773215	4.18879020	-0.24309837
0.50773215	4.31572324	-0.18783974
0.50773215	4.44265628	-0.12955870
0.50773215	4.56958931	-0.06919301
0.50773215	4.69652235	-0.00771398
0.50773215	4.82345539	0.05388917
0.50773215	4.95038842	0.11462522
0.50773215	5.07732146	0.17351692
0.50773215	5.20425450	0.22961666
0.50773215	5.33118753	0.28202178
0.50773215	5.45812057	0.32988906
0.50773215	5.58505361	0.37244831
0.50773215	5.71198664	0.40901472
0.50773215	5.83891968	0.43899994
0.50773215	5.96585272	0.46192148
0.50773215	6.09278575	0.47741053
0.50773215	6.21971879	0.48521786
0.50773215	6.34665183	0.48521786
0.50773215	6.47358486	0.47741053
0.50773215	6.60051790	0.46192148
0.50773215	6.72745093	0.43899994
0.50773215	6.85438397	0.40901472
0.50773215	6.98131701	0.37244831
0.50773215	7.10825004	0.32988906
0.50773215	7.23518308	0.28202178
0.50773215	7.36211612	0.22961666
0.50773215	7.48904915	0.17351692
0.50773215	7.61598219	0.11462522
0.50773215	7.74291523	0.05388917
0.50773215	7.86984826	-0.00771398
0.50773215	7.99678130	-0.06919301
0.50773215	8.12371434	-0.12955870
0.50773215	8.25064737	-0.18783974
0.50773215	8.37758041	-0.24309837
0.50773215	8.50451345	-0.29444545
0.50773215	8.63144648	-0.34105480
0.50773215	8.75837952	-0.38217645
0.50773215	8.88531256	-0.41714874
0.50773215	9.01224559	-0.44540894
0.50773215	9.13917863	-0.46650235
0.50773215	9.26611167	-0.48008956
0.50773215	9.39304470	-0.48595196
0.50773215	9.51997774	-0.48399520
0.50773215	9.64691077	-0.47425078
0.50773215	9.77384381	-0.45687549
0.50773215	9.90077685	-0.43214889
0.50773215	10.02770988	-0.40046887
0.50773215	10.15464292	-0.36234514
0.50773215	10.28157596	-0.31839115
0.50773215	10.40850899	-0.26931413
0.50773215	10.53544203	-0.21590374
0.50773215	10.66237507	-0.15901938
0.50773215	10.78930810	-0.09957633
0.50773215	10.91624114	-0.03853107
0.50773215	11.04317418	0.02313417
0.50773215	11.17010721	0.08442718
0.50773215	11.29704025	0.14436172
0.50773215	11.42397329	0.20197342
0.50773215	11.55090632	0.25633530
0.50773215	11.67783936	0.30657265
0.50773215	11.80477240	0.35187713
0.50773215	11.93170543	0.39151977
0.50773215	12.05863847	0.42486271
0.50773215	12.18557150	0.45136946
0.50773215	12.31250454	0.47061350
0.50773215	12.43943758	0.48228519
0.50773215	12.56637061	0.48619674

0.63466518	0.00000000	0.59290793
0.63466518	0.12693304	0.58813787
0.63466518	0.25386607	0.57390446
0.63466518	0.38079911	0.55043671
0.63466518	0.50773215	0.51811222
0.63466518	0.63466518	0.47745112
0.63466518	0.76159822	0.42910765
0.63466518	0.88853126	0.37385968
0.63466518	1.01546429	0.31259616
0.63466518	1.14239733	0.24630286
0.63466518	1.26933037	0.17604644
0.63466518	1.39626340	0.10295738
0.63466518	1.52319644	0.02821170
0.63466518	1.65012947	-0.04698793
0.63466518	1.77706251	-0.12143150
0.63466518	1.90399555	-0.19392119
0.63466518	2.03092858	-0.26329062
0.63466518	2.15786162	-0.32842360
0.63466518	2.28479466	-0.38827212
0.63466518	2.41172769	-0.44187320
0.63466518	2.53866073	-0.48836438
0.63466518	2.66559377	-0.52699759
0.63466518	2.79252680	-0.55715121
0.63466518	2.91945984	-0.57834005
0.63466518	3.04639288	-0.59022320
0.63466518	3.17332591	-0.59260943
0.63466518	3.30025895	-0.58546035
0.63466518	3.42719199	-0.56889099
0.63466518	3.55412502	-0.54316797
0.63466518	3.68105806	-0.50870517
0.63466518	3.80799110	-0.46605711
0.63466518	3.93492413	-0.41591002
0.63466518	4.06185717	-0.35907079
0.63466518	4.18879020	-0.29645396
0.63466518	4.31572324	-0.22906709
0.63466518	4.44265628	-0.15799444
0.63466518	4.56958931	-0.08437960
0.63466518	4.69652235	-0.00940706
0.63466518	4.82345539	0.06571685
0.63466518	4.95038842	0.13978334
0.63466518	5.07732146	0.21160067
0.63466518	5.20425450	0.28001326
0.63466518	5.33118753	0.34392034
0.63466518	5.45812057	0.40229361
0.63466518	5.58505361	0.45419382
0.63466518	5.71198664	0.49878589
0.63466518	5.83891968	0.53535230
0.63466518	5.96585272	0.56330470
0.63466518	6.09278575	0.58219331
0.63466518	6.21971879	0.59171421
0.63466518	6.34665183	0.59171421
0.63466518	6.47358486	0.58219331
0.63466518	6.60051790	0.56330470
0.63466518	6.72745093	0.53535230
0.63466518	6.85438397	0.49878589
0.63466518	6.98131701	0.45419382
0.63466518	7.10825004	0.40229361
0.63466518	7.23518308	0.34392034
0.63466518	7.36211612	0.28001326
0.63466518	7.48904915	0.21160067
0.63466518	7.61598219	0.13978334
0.63466518	7.74291523	0.06571685
0.63466518	7.86984826	-0.00940706
0.63466518	7.99678130	-0.08437960
